Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
90,6,8,НЕ,"град София, Левски Г",2018,3-СТАЕН,Тухла,108000
90,2,7,,"град София, Лозенец",2020,3-СТАЕН,Тухла,74694
90,1,6,ДА,"град София, Лозенец",1970,3-СТАЕН,Тухла,145000
90,2,6,ДА,"град София, Лозенец",1995,3-СТАЕН,Тухла,149000
90,4,6,НЕ,"град София, Лозенец",2000,3-СТАЕН,Тухла,160000
90,2,6,ДА,"град София, Лозенец",2020,3-СТАЕН,Тухла,189000
90,5,7,,"град София, Люлин 1",2019,3-СТАЕН,Тухла,66377
90,2,7,ДА,"град София, Люлин 1",2019,3-СТАЕН,Тухла,77000
90,2,7,ДА,"град София, Люлин 1",2020,3-СТАЕН,Тухла,77018
90,3,8,ДА,"град София, Люлин 1",1983,3-СТАЕН,Панел,108500
90,7,8,ДА,"град София, Люлин 10",1983,3-СТАЕН,Панел,69980
90,7,8,ДА,"град София, Люлин 10",1985,3-СТАЕН,Панел,74599
90,1,8,НЕ,"град София, Люлин 10",1985,3-СТАЕН,Панел,84999
90,1,9,НЕ,"град София, Люлин 10",1988,3-СТАЕН,Панел,84999
90,6,13,ДА,"град София, Люлин 10",1986,3-СТАЕН,ЕПК,89000
90,3,5,ДА,"град София, Люлин 2",2020,3-СТАЕН,Тухла,68400
90,1,7,ДА,"град София, Люлин 2",1980,3-СТАЕН,Панел,75000
90,1,7,ДА,"град София, Люлин 2",1980,3-СТАЕН,Панел,75000
90,7,12,ДА,"град София, Люлин 3",1989,3-СТАЕН,ЕПК,86000
90,7,11,ДА,"град София, Люлин 3",1989,3-СТАЕН,ЕПК,86900
90,7,11,ДА,"град София, Люлин 3",1989,3-СТАЕН,ЕПК,86900
90,8,14,НЕ,"град София, Люлин 3",1993,3-СТАЕН,ЕПК,109500
90,8,14,НЕ,"град София, Люлин 3",1993,3-СТАЕН,ЕПК,109500
90,8,14,НЕ,"град София, Люлин 3",1993,3-СТАЕН,ЕПК,109500
90,1,8,НЕ,"град София, Люлин 4",1980,3-СТАЕН,Панел,89900
90,7,13,НЕ,"град София, Люлин 5",1989,3-СТАЕН,ЕПК,64900
90,5,8,,"град София, Люлин 5",1984,3-СТАЕН,Панел,89900
90,4,7,ДА,"град София, Люлин 6",1987,3-СТАЕН,Панел,70440
90,7,14,ДА,"град София, Люлин 6",1984,3-СТАЕН,ЕПК,75000
90,6,7,Лок.отопл.,"град София, Люлин 6",2019,3-СТАЕН,Тухла,76678
90,8,10,,"град София, Малинова долина",2019,3-СТАЕН,Тухла,86941
90,1,5,,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,86500
90,4,5,Лок.отопл.,"град София, Манастирски ливади",2018,3-СТАЕН,Тухла,90280
90,1,6,НЕ,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,91319
90,4,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,91500
90,4,6,,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,104990
90,4,6,ДА,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,121514
90,3,7,,"град София, Манастирски ливади",2009,3-СТАЕН,Тухла,129500
90,3,5,,"град София, Манастирски ливади",2007,3-СТАЕН,Тухла,130000
90,0,0,,"град София, Младост 1",1988,3-СТАЕН,Тухла,98000
90,15,16,ДА,"град София, Младост 1",1987,3-СТАЕН,ПК,108000
90,1,17,,"град София, Младост 1",1984,3-СТАЕН,ЕПК,110000
90,8,10,ДА,"град София, Младост 1",1985,3-СТАЕН,ЕПК,120000
90,2,8,ДА,"град София, Младост 1",1980,3-СТАЕН,Тухла,122700
90,5,8,ДА,"град София, Младост 2",1975,3-СТАЕН,Панел,89000
90,13,13,ДА,"град София, Младост 2",1989,3-СТАЕН,ПК,109990
90,6,9,ДА,"град София, Младост 2",2009,3-СТАЕН,Тухла,149900
90,3,8,ДА,"град София, Младост 4",1987,3-СТАЕН,Панел,89998
90,3,8,ДА,"град София, Младост 4",1987,3-СТАЕН,Панел,90000
90,5,7,ДА,"град София, Младост 4",1984,3-СТАЕН,Панел,92000
90,4,7,ДА,"град София, Младост 4",1982,3-СТАЕН,Панел,97990
90,4,7,,"град София, Младост 4",2021,3-СТАЕН,Тухла,104000
90,2,8,ДА,"град София, Мусагеница",1975,3-СТАЕН,Панел,95000
90,9,14,ДА,"град София, Мусагеница",1990,3-СТАЕН,ЕПК,143000
90,5,10,ДА,"град София, Надежда 1",2021,3-СТАЕН,Тухла,67605
90,8,8,,"град София, Надежда 1",1989,3-СТАЕН,Панел,73000
90,1,8,ДА,"град София, Надежда 1",1980,3-СТАЕН,Панел,75900
90,6,8,,"град София, Надежда 1",1984,3-СТАЕН,Панел,82000
90,3,5,,"град София, Надежда 1",2012,3-СТАЕН,Тухла,96000
90,3,7,ДА,"град София, Надежда 2",2020,3-СТАЕН,Тухла,77327
90,4,8,ДА,"град София, Надежда 2",1989,3-СТАЕН,Панел,79000
90,2,6,ДА,"град София, Надежда 2",2019,3-СТАЕН,Тухла,80903
90,2,8,ДА,"град София, Надежда 2",2019,3-СТАЕН,Тухла,83000
90,2,6,ДА,"град София, Надежда 3",2019,3-СТАЕН,Тухла,69000
90,2,9,,"град София, Надежда 3",1980,3-СТАЕН,Панел,114000
90,1,5,ДА,"град София, Надежда 4",1985,3-СТАЕН,Панел,79000
90,3,4,ДА,"град София, Надежда 4",1968,3-СТАЕН,Тухла,83000
90,1,8,ДА,"град София, Обеля 1",1988,3-СТАЕН,Панел,72000
90,5,5,ДА,"град София, Обеля 2",2019,3-СТАЕН,Тухла,64800
90,7,7,ДА,"град София, Обеля 2",1980,3-СТАЕН,Панел,65000
90,7,7,ДА,"град София, Обеля 2",1986,3-СТАЕН,Панел,67500
90,5,5,ДА,"град София, Обеля 2",2019,3-СТАЕН,Тухла,69300
90,3,8,ДА,"град София, Обеля 2",1995,3-СТАЕН,Панел,69900
90,6,8,НЕ,"град София, Оборище",1980,3-СТАЕН,Панел,137000
90,4,6,ДА,"град София, Оборище",1966,3-СТАЕН,Тухла,141000
90,2,4,,"град София, Оборище",1970,3-СТАЕН,Тухла,215000
90,2,8,,"град София, Овча купел",1980,3-СТАЕН,Панел,72900
90,3,6,Лок.отопл.,"град София, Овча купел",2019,3-СТАЕН,Тухла,79000
90,2,6,,"град София, Овча купел",2018,3-СТАЕН,Тухла,80990
90,5,6,,"град София, Овча купел",2020,3-СТАЕН,Тухла,85050
90,1,6,,"град София, Овча купел",2020,3-СТАЕН,Тухла,85500
90,3,4,Лок.отопл.,"град София, Овча купел",2010,3-СТАЕН,Тухла,94900
90,3,4,,"град София, Овча купел",2016,3-СТАЕН,Тухла,96000
90,4,4,,"град София, Овча купел 1",1992,3-СТАЕН,Панел,69999
90,9,9,НЕ,"град София, Овча купел 1",1989,3-СТАЕН,Панел,77000
90,2,6,ДА,"град София, Овча купел 1",1980,3-СТАЕН,Панел,80500
90,5,6,ДА,"град София, Овча купел 1",1990,3-СТАЕН,Панел,85000
90,1,6,НЕ,"град София, Овча купел 1",2020,3-СТАЕН,Тухла,87906
90,4,6,,"град София, Овча купел 1",1980,3-СТАЕН,Панел,90000
90,4,5,Лок.отопл.,"град София, Овча купел 1",2017,3-СТАЕН,Тухла,110000
90,5,7,ДА,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,95000
90,7,8,ДА,"град София, Овча купел 2",1986,3-СТАЕН,Панел,100000
90,2,4,,"град София, Павлово",2000,3-СТАЕН,Тухла,105500
90,1,5,ДА,"град София, Павлово",2000,3-СТАЕН,Тухла,105900
90,1,3,НЕ,"град София, Павлово",2000,3-СТАЕН,Тухла,106000
90,1,7,НЕ,"град София, Павлово",1991,3-СТАЕН,Тухла,140000
90,5,6,Лок.отопл.,"град София, Павлово",2008,3-СТАЕН,Тухла,145000
90,2,3,,"град София, Павлово",1973,3-СТАЕН,Тухла,170000
90,7,7,ДА,"град София, Разсадника",1986,3-СТАЕН,Панел,84500
90,8,8,ДА,"град София, Разсадника",1980,3-СТАЕН,Панел,85000
90,4,8,НЕ,"град София, Разсадника",1987,3-СТАЕН,ЕПК,103999
90,6,8,ДА,"град София, Света Троица",1980,3-СТАЕН,Панел,77900
90,1,8,ДА,"град София, Света Троица",1984,3-СТАЕН,Панел,80000
90,8,8,ДА,"град София, Света Троица",1980,3-СТАЕН,Панел,80000
90,10,15,ДА,"град София, Света Троица",2019,3-СТАЕН,Тухла,87000
90,7,8,ДА,"град София, Света Троица",1984,3-СТАЕН,Панел,118800
90,2,3,НЕ,"град София, Симеоново",2008,3-СТАЕН,Тухла,105000
90,8,8,ДА,"град София, Слатина",1980,3-СТАЕН,Панел,83000
90,5,7,ДА,"град София, Слатина",2020,3-СТАЕН,Тухла,107990
90,6,8,,"град София, Слатина",2019,3-СТАЕН,Тухла,112362
90,6,6,ДА,"град София, Стрелбище",1975,3-СТАЕН,Тухла,118500
90,5,6,ДА,"град София, Студентски град",2017,3-СТАЕН,Тухла,99000
90,1,8,НЕ,"град София, Сухата река",1986,3-СТАЕН,Панел,70000
90,2,7,ДА,"град София, Сухата река",2019,3-СТАЕН,Тухла,85500
90,6,6,ДА,"град София, Сухата река",1976,3-СТАЕН,Тухла,90000
90,8,8,ДА,"град София, Фондови жилища",1980,3-СТАЕН,Панел,79900
90,8,8,ДА,"град София, Хиподрума",1974,3-СТАЕН,Тухла,143000
90,4,6,ДА,"град София, Хладилника",1998,3-СТАЕН,Тухла,137000
90,3,5,НЕ,"град София, Център",1964,3-СТАЕН,Тухла,90000
90,2,8,ДА,"град София, Център",1980,3-СТАЕН,Панел,94000
90,6,7,,"град София, Център",1970,3-СТАЕН,Тухла,110000
90,3,5,Лок.отопл.,"град София, Център",2005,3-СТАЕН,Тухла,112990
90,0,0,,"град София, Център",1945,3-СТАЕН,Тухла,120000
90,2,5,ДА,"град София, Център",2019,3-СТАЕН,Тухла,126000
90,2,5,НЕ,"град София, Център",1960,3-СТАЕН,Тухла,128000
90,11,15,ДА,"град София, Център",1986,3-СТАЕН,Тухла,129000
90,1,6,,"град София, Център",1984,3-СТАЕН,Тухла,149900
90,1,5,ДА,"град София, Център",1940,3-СТАЕН,Тухла,160000
90,1,5,,"град София, Център",2019,3-СТАЕН,Тухла,160000
90,4,6,ДА,"град София, Център",1960,3-СТАЕН,Тухла,163500
90,4,6,ДА,"град София, Център",1960,3-СТАЕН,Тухла,169995
90,1,5,ДА,"град София, Център",1932,3-СТАЕН,Тухла,170000
90,2,5,ДА,"град София, Център",1942,3-СТАЕН,Тухла,183700
90,0,0,ДА,"град София, Център",1960,3-СТАЕН,Тухла,200000
90,3,6,ДА,"град София, Център",1940,3-СТАЕН,Тухла,205000
90,1,4,ДА,"град София, Център",1960,3-СТАЕН,Тухла,220000
90,3,4,ДА,"град София, Център",1936,3-СТАЕН,Тухла,220000
90,1,4,ДА,"град София, Център",1960,3-СТАЕН,Тухла,230000
90,3,4,ДА,"град София, Център",1960,3-СТАЕН,Тухла,230000
90,0,0,Лок.отопл.,"град София, Център",1952,3-СТАЕН,Тухла,269000
90,3,6,ДА,"град София, Център",1934,3-СТАЕН,Тухла,282500
90,4,6,ДА,"град София, Яворов",1950,3-СТАЕН,Тухла,220000
90,3,5,,"град София, Яворов",1932,3-СТАЕН,Тухла,226000
90,3,5,НЕ,"град София, м-т Гърдова глава",2008,3-СТАЕН,Тухла,135000
90,3,6,Лок.отопл.,"град София, м-т Гърдова глава",2008,3-СТАЕН,Тухла,135000
90,3,5,Лок.отопл.,"град София, м-т Гърдова глава",2010,3-СТАЕН,Тухла,135000
90,2,4,,"град София, м-т Детски град",2017,3-СТАЕН,Тухла,85500
90,7,7,ДА,"град София, Илинден",1975,4-СТАЕН,Тухла,105000
90,12,14,,"град София, Люлин 3",1990,4-СТАЕН,Тухла,68980
90,1,8,НЕ,"град София, Люлин 4",1980,4-СТАЕН,Панел,89900
90,1,8,ДА,"град София, Надежда 1",1980,4-СТАЕН,Панел,76000
90,2,8,,"град София, Овча купел",1980,4-СТАЕН,Панел,72900
90,8,9,ДА,"град София, Овча купел 2",1992,4-СТАЕН,Панел,90000
90,2,3,Лок.отопл.,"град София, Център",1935,4-СТАЕН,Тухла,139900
90,1,4,ДА,"град София, Център",1940,4-СТАЕН,Тухла,245000
90,0,0,ДА,"град София, Оборище",1936,АТЕЛИЕ, ТАВАН,100000
